ID; Name (source); Name (display); Description; Frame Length (bytes); Channel Offset (bits); Channel Length (bits); Channel Name (source); Channel Name (display); Channel Data Type; Channel Description; Calibration Function (CHANNELVAL=...); Calibration Function Inverse (USERVAL=...); Unit; Range Min; Range Max; List Name (source); Part-Of-ID; Start Channel; Num Channel; Mirrored TC ID; Group
 ; ; ; ; ; 1; 1; orbitParamsLoadError; Orbit Parameter Load Error; Boolean; Flag to indicate that the Orbit parameters were not read successfully out of flash; ; ; ; 0; 0; ; ; 0; 0;
140; UnixTime; Current Unix Time; Current Unix Time; 6; 0; 32; Time; Current Unix Time; UnsignedInteger; Time in s since 01/01/1970, 00:00; ; ; s; 0; 0; ;
 ; ; ; ; ; 32; 16; MilliSec; Milliseconds; UnsignedInteger; Current millisecond count; ; ; ms; 0; 0; ; ; 0; 0; Satellite State
141; LastLogEvent; Last Logged Event; Last Logged Event (relative to pointer - adjusted via Advance and Reset TCs (3 & 4); 6; 0; 32; UnixTime; Time of Event; UnsignedInteger; ; ; ; ; 0; 0; ;
 ; ; ; ; ; 32; 8; EventId; Event ID; UnsignedInteger; Event ID; ; ; ; 0; 0; ;
 ; ; ; ; ; 40; 8; EventParam; Event Parameter; UnsignedInteger; Event Parameter; ; ; ; 0; 0; ; ; 0; 0;
142; LatchupErrors; SRAM Latchup counters; SRAM Latchup counters; 6; 0; 16; SRAM1SELs; SRAM1 latchups; UnsignedInteger; The number of SRAM1 latchups detected; ; ; ; 0; 0; ;
 ; ; ; ; ; 16; 16; SRAM2SELs; SRAM2 latchups; UnsignedInteger; The number of SRAM2 latchups detected; ; ; ; 0; 0; ; ; 0; 0; Satellite State
143; EdacErrors; EDAC Error Counters; EDAC Error Counters; 6; 0; 16; SingleSRAMSEUs; Single SRAM upsets; UnsignedInteger; The number of single SRAM upsets (per byte) detected; ; ; ; 0; 0; ;
 ; ; ; ; ; 16; 16; DoubleSRAMSEUs; Double SRAM upsets; UnsignedInteger; The number of double SRAM upsets (per byte) detected; ; ; ; 0; 0; ;
 ; ; ; ; ; 32; 16; MultiSRAMSEUs; Multiple SRAM upsets; UnsignedInteger; The number of multiple SRAM upsets (per byte) deteced; ; ; ; 0; 0; ; ; 0; 0; Satellite State
144; CommsStatus; Communication Status; Communication status - includes command and telemetry counters and error flags; 6; 0; 16; TcCounter; Telecommand counter; UnsignedInteger; No. of telecommands received; ; ; ; 0; 0; ;
 ; ; ; ; ; 16; 16; TlmCounter; Telemetry request counter; UnsignedInteger; No. of telemetry requests received; ; ; ; 0; 0; ;
 ; ; ; ; ; 32; 1; UartBufferOverrun; Telecommand buffer overrun; Boolean; TC buffer was overrun while receiving a telecommand; ; ; ; 0; 0; ;
 ; ; ; ; ; 33; 1; UartProtocolError; UART protocol error; Boolean; UART protocol error occurred; ; ; ; 0; 0; ;
 ; ; ; ; ; 34; 1; UartMsgIncomplete; UART incomplete message; Boolean; UART start-of-message identifier was received without a preceding end-of-message; ; ; ; 0; 0; ;
 ; ; ; ; ; 35; 1; I2CTelemetryError; I2C telemetry error; Boolean; Number of data clocked out was more than telemetry package; ; ; ; 0; 0; ;
 ; ; ; ; ; 36; 1; I2CBufferError; I2C telecommand buffer error; Boolean; Telecommand sent exceeds buffer size; ; ; ; 0; 0; ;
 ; ; ; ; ; 37; 1; CANBufferError; CAN telecommand buffer error; Boolean; Telecommand sent exceeds buffer size; ; ; ; 0; 0; ; ; 0; 0; Satellite State
145; CurrentAdcsState; Current ADCS State; Current state of the Attitude Control Processor; 6; ; ; ; ; ; ; ; ; ; ; ; ; AdcsState; 0; 41; ADCS State
146; EstimAttitude; Estimated Attitude Angles; Estimated attitude angles; 6; ; ; ; ; ; ; ; ; ; ; ; ; AdcsState; 41; 3; ADCS State
147; EstimRates; Estimated Angular Rates; Estimated angular rates relative to orbit reference frame; 6; ; ; ; ; ; ; ; ; ; ; ; ; AdcsState; 47; 3; ADCS State
148; PositionECI; Satellite Position (ECI); Satellite position in ECI frame; 6; ; ; ; ; ; ; ; ; ; ; ; ; AdcsState; 50; 3; ADCS State
149; VelocityECI; Satellite Velocity (ECI); Satellite velocity in ECI frame; 6; ; ; ; ; ; ; ; ; ; ; ; ; AdcsState; 53; 3; ADCS State
150; PositionLLH; Satellite Position (LLH); Satellite position in WGS-84 coordinate frame; 6; ; ; ; ; ; ; ; ; ; ; ; ; AdcsState; 56; 3; ADCS State
151; MagField; Magnetic Field Vector; Measured magnetic field vector; 6; ; ; ; ; ; ; ; ; ; ; ; ; AdcsMeasure; 0; 3; ADCS Measurements
152; CoarseSunVec; Coarse Sun Vector; Measured coarse sun vector; 6; ; ; ; ; ; ; ; ; ; ; ; ; AdcsMeasure; 3; 3; ADCS Measurements
153; FineSunVec; Fine Sun Vector; Measured fine sun vector; 6; ; ; ; ; ; ; ; ; ; ; ; ; AdcsMeasure; 6; 3; ADCS Measurements
154; NadirVec; Nadir Vector; Measured nadir vector; 6; ; ; ; ; ; ; ; ; ; ; ; ; AdcsMeasure; 9; 3; ADCS Measurements
155; RateSensor; Rate Sensor Rates; Rate sensor measurements; 6; ; ; ; ; ; ; ; ; ; ; ; ; AdcsMeasure; 12; 3; ADCS Measurements
156; WheelSpeed; Wheel Speed; Wheel speed measurement; 6; ; ; ; ; ; ; ; ; ; ; ; ; AdcsMeasure; 15; 3; ADCS Measurements
157; MagTorquerCmd; Magnetorquer Command; Magnetorquer commands; 6; ; ; ; ; ; ; ; ; ; ; ; ; ActuatorCmd; 0; 3; Actuator Commands
158; SpeedCmd; Wheel Speed Commands; Wheel speed commands; 6; ; ; ; ; ; ; ; ; ; ; ; ; ActuatorCmd; 3; 3; Actuator Commands
159; ModelMagVec; IGRF Modelled Magnetic Field Vector; IGRF modelled magnetic field vector (orbit frame referenced); 6; ; ; ; ; ; ; ; ; ; ; ; ; EstimData; 0; 3; Estimation
160; ModelSunVec; Modelled Sun Vector; Modelled sun vector (orbit frame referenced); 6; ; ; ; ; ; ; ; ; ; ; ; ; EstimData; 3; 3; Estimation
161; EstimGyroBias; Estimated Gyro Bias; Estimated rate sensor bias; 6; ; ; ; ; ; ; ; ; ; ; ; ; EstimData; 6; 3; Estimation
162; InnovationVec; Estimation Innovation Vector; Estimation innovation vector; 6; ; ; ; ; ; ; ; ; ; ; ; ; EstimData; 9; 3; Estimation
163; QuaternionErrVec; Quaternion Error Vector; Quaternion error vector; 6; ; ; ; ; ; ; ; ; ; ; ; ; EstimData; 12; 3; Estimation
164; QuaternionCovar; Quaternion Covariance; Quaternion covariance; 6; ; ; ; ; ; ; ; ; ; ; ; ; EstimData; 15; 3; Estimation
165; RateCovar; Angular Rate Covariance; Angular rate covariance; 6; ; ; ; ; ; ; ; ; ; ; ; ; EstimData; 18; 3; Estimation
166; RawCam2Sens; Raw Cam2 Sensor; Cam2 sensor capture and detection result; 6; ; ; ; ; ; ; ; ; ; ; ; ; RawSensor; 0; 4; Raw Sensor Measurements
167; RawCam1Sens; Raw Cam1 Sensor; Cam1 sensor capture and detection result; 6; ; ; ; ; ; ; ; ; ; ; ; ; RawSensor; 4; 4; Raw Sensor Measurements
168; RawCss1; Raw CSS 1 to 6; Raw CSS measurements 1 to 6; 6; ; ; ; ; ; ; ; ; ; ; ; ; RawSensor; 8; 6; Raw Sensor Measurements
169; RawCss2; Raw CSS 7 to 10; Raw CSS measurements 7 to 10; 6; ; ; ; ; ; ; ; ; ; ; ; ; RawSensor; 14; 4; Raw Sensor Measurements
170; RawMagnetometer; Raw Magnetometer; Raw magnetometer measurements; 6; ; ; ; ; ; ; ; ; ; ; ; ; RawSensor; 18; 3; Raw Sensor Measurements
171; CubeSenseCurrents; CubeSense Current Measurements; CubeSense current measurements; 6; ; ; ; ; ; ; ; ; ; ; ; ; AdcsPowerMeasure; 0; 3; ADCS Power
172; CubeControlCurrents; CubeControl Current Measurements; CubeControl current measurements; 6; ; ; ; ; ; ; ; ; ; ; ; ; AdcsPowerMeasure; 3; 3; ADCS Power
173; WheelCurrents; Wheel Currents; XYZ Wheel current measurement; 6; ; ; ; ; ; ; ; ; ; ; ; ; AdcsPowerMeasure; 6; 3; ADCS Power
174; AdcsTemperatures1; ADCS Temperatures; Magnetometer + MCU temperature measurements; 6; ; ; ; ; ; ; ; ; ; ; ; ; AdcsPowerMeasure; 11; 3; ADCS Power
175; AdcsTemperatures2; Rate sensor temperatures; Rate sensor temperatures; 6; ; ; ; ; ; ; ; ; ; ; ; ; AdcsPowerMeasure; 14; 3; ADCS Power
176; RawGpsStatus; Raw GPS Status; Raw GPS status; 6; ; ; ; ; ; ; ; ; ; ; ; ; RawGPS; 0; 6; Raw Sensor Measurements
177; RawGpsTime; Raw GPS Time; Raw GPS time; 6; ; ; ; ; ; ; ; ; ; ; ; ; RawGPS; 6; 2; Raw Sensor Measurements
178; RawGpsX; Raw GPS X; Raw GPS X position and velocity (ECI referenced); 6; ; ; ; ; ; ; ; ; ; ; ; ; RawGPS; 8; 2; Raw Sensor Measurements
179; RawGpsY; Raw GPS Y; Raw GPS Y position and velocity (ECI referenced); 6; ; ; ; ; ; ; ; ; ; ; ; ; RawGPS; 10; 2; Raw Sensor Measurements
180; RawGpsZ; Raw GPS Z; Raw GPS Z position and velocity (ECI referenced); 6; ; ; ; ; ; ; ; ; ; ; ; ; RawGPS; 12; 2; Raw Sensor Measurements
181; Star1Body; Star 1 Body Vector; Star 1 Body Vector; 6; ; ; ; ; ; ; ; ; ; ; ; ; AdcsMeasure; 18; 3; ADCS Measurements
182; Star2Body; Star 2 Body Vector; Star 2 Body Vector; 6; ; ; ; ; ; ; ; ; ; ; ; ; AdcsMeasure; 24; 3; ADCS Measurements
183; Star3Body; Star 3 Body Vector; Star 3 Body Vector; 6; ; ; ; ; ; ; ; ; ; ; ; ; AdcsMeasure; 30; 3; ADCS Measurements
184; Star1Orbit; Star 1 Orbit Vector; Star 1 Orbit Vector; 6; ; ; ; ; ; ; ; ; ; ; ; ; AdcsMeasure; 21; 3; ADCS Measurements
185; Star2Orbit; Star 2 Orbit Vector; Star 2 Orbit Vector; 6; ; ; ; ; ; ; ; ; ; ; ; ; AdcsMeasure; 27; 3; ADCS Measurements
186; Star3Orbit; Star 3 Orbit Vector; Star 3 Orbit Vector; 6; ; ; ; ; ; ; ; ; ; ; ; ; AdcsMeasure; 33; 3; ADCS Measurements
187; StarMagnitude; Star Magnitude; Instrument magnitude of identified stars; 6; ; ; ; ; ; ; ; ; ; ; ; ; RawStarTracker; 14; 3; Raw Sensor Measurements
188; StarPerformance; Star Performance; Performance parameters of star measurement; 6; ; ; ; ; ; ; ; ; ; ; ; ; RawStarTracker; 0; 14; Raw Sensor Measurements
189; StarTiming; Star Timing; Timing information of star measurement; 6; ; ; ; ; ; ; ; ; ; ; ; ; RawStarTracker; 26; 3; Raw Sensor Measurements
190; AdcsState; ADCS State; Current ADCS state; 48; 0; 4; EstimMode; Attitude Estimation Mode; Enumeration; Current attitude estimation mode; ; ; ; 0; 0; EstimModeSelect;
 ; ; ; ; ; 4; 4; ControlMode; Control Mode; Enumeration; Current attitude control mode; ; ; ; 0; 0; ConModeSelect;
 ; ; ; ; ; 8; 2; AdcsRunMode; ADCS Run Mode; Enumeration; Current ADCS Running mode; ; ; ; 0; 0; AdcsRunMode;
 ; ; ; ; ; 10; 1; CubeControlSignalPower; CubeControl Signal Enabled; Boolean; CubeControl Signal electronics enabled status; ; ; ; 0; 0; ;
 ; ; ; ; ; 11; 1; CubeControlMotorPower; CubeControl Motor Enabled; Boolean; CubeControl Motor electronics enabled status; ; ; ; 0; 0; ;
 ; ; ; ; ; 12; 1; CubeSensePower; CubeSense Enabled; Boolean; CubeSense enabled status; ; ; ; 0; 0; ;
 ; ; ; ; ; 13; 1; CubeWheel1Power; CubeWheel1 Enabled; Boolean; CubeWheel1 enabled status; ; ; ; 0; 0; ;
 ; ; ; ; ; 14; 1; CubeWheel2Power; CubeWheel2 Enabled; Boolean; CubeWheel2 enabled status; ; ; ; 0; 0; ;
 ; ; ; ; ; 15; 1; CubeWheel3Power; CubeWheel3 Enabled; Boolean; CubeWheel3 enabled status; ; ; ; 0; 0; ;
 ; ; ; ; ; 16; 1; CubeStarPower; CubeStar Enabled; Boolean; CubeStar enabled status; ; ; ; 0; 0; ;
 ; ; ; ; ; 17; 1; GpsReceiverPower; GPS Receiver Enabled; Boolean; GPS Receiver enabled status; ; ; ; 0; 0; ;
 ; ; ; ; ; 18; 1; GpsLnaPower; GPS LNA Power Enabled; Boolean; GPS Antenna LNA enabled status; ; ; ; 0; 0; ;
 ; ; ; ; ; 19; 1; MotorDriverPower; Motor Driver Enabled; Boolean; Motor Driver Electronics enabled status; ; ; ; 0; 0; ;
 ; ; ; ; ; 20; 1; SunAboveHorizon; Sun is Above Local Horizon; Boolean; Sun is above the local horizon (elevation > 0); ; ; ; 0; 0; ;
 ; ; ; ; ; 21; 1; CubeSenseCommsError; CubeSense Communications Error; Boolean; Communication error occurred with the CubeSense; ; ; ; 0; 0; ;
 ; ; ; ; ; 22; 1; CubeControlSignalCommsError; CubeControl Signal Communications Error; Boolean; Communication error occurred with the CubeControl Signal MCU; ; ; ; 0; 0; ;
 ; ; ; ; ; 23; 1; CubeControlMotorCommsError; CubeControl Motor Communications Error; Boolean; Communication error occurred with the CubeControl Motor MCU; ; ; ; 0; 0; ;
 ; ; ; ; ; 24; 1; CubeWheel1CommsError; CubeWheel1 Communications Error; Boolean; Communication error occurred with the CubeWheel1; ; ; ; 0; 0; ;
 ; ; ; ; ; 25; 1; CubeWheel2CommsError; CubeWheel2 Communications Error; Boolean; Communication error occurred with the CubeWheel2; ; ; ; 0; 0; ;
 ; ; ; ; ; 26; 1; CubeWheel3CommsError; CubeWheel3 Communications Error; Boolean; Communication error occurred with the CubeWheel3; ; ; ; 0; 0; ;
 ; ; ; ; ; 27; 1; CubeStarCommsError; CubeStar Communications Error; Boolean; Communication error occurred with the CubeStar; ; ; ; 0; 0; ;
 ; ; ; ; ; 28; 1; MagRangeError; Magnetometer Range Error; Boolean; Magnetometer measured magnetic field with size < 100 nT or >100,000nT; ; ; ; 0; 0; ;
 ; ; ; ; ; 29; 1; Cam1SensOvercurrent; Cam1 Sensor Overcurrent Detected; Boolean; Cam1 sensor overcurrent detected; ; ; ; 0; 0; ;
 ; ; ; ; ; 30; 1; Cam1SensNotIdle; Cam1 Sensor Busy Error; Boolean; Cam1 sensor was not idle at the start of ADCS loop; ; ; ; 0; 0; ;
 ; ; ; ; ; 31; 1; Cam1SensDetectError; Cam1 Sensor Detection Error; Boolean; Cam1 sensor was unable to compute angles (could be not in FOV); ; ; ; 0; 0; ;
 ; ; ; ; ; 32; 1; SunSensRangeError; Sun Sensor Range Error; Boolean; Detected sun angles were outside of +/- 90 deg; ; ; ; 0; 0; ;
 ; ; ; ; ; 33; 1; Cam2SensOvercurrent; Cam2 Sensor Overcurrent Detected; Boolean; Cam2 sensor overcurrent detected; ; ; ; 0; 0; ;
 ; ; ; ; ; 34; 1; Cam2SensNotIdle; Cam2 Sensor Busy Error; Boolean; Cam2 sensor was not idle at the start of ADCS loop; ; ; ; 0; 0; ;
 ; ; ; ; ; 35; 1; Cam2SensDetectError; Cam2 Sensor Detection Error; Boolean; Cam2 sensor was unable to compute angles (could be not in FOV); ; ; ; 0; 0; ;
 ; ; ; ; ; 36; 1; NadirSensRangeError; Nadir Sensor Range Error; Boolean; Detected nadir angles were outside of +/- 60 deg; ; ; ; 0; 0; ;
 ; ; ; ; ; 37; 1; RateSensRangeError; Rate Sensor Range Error; Boolean; Measured XYZ-body rate is outside of the range +/-20 deg/s; ; ; ; 0; 0; ;
 ; ; ; ; ; 38; 1; WheelSpeedRangeError; Wheel Speed Range Error; Boolean; Wheel XYZ speed measurement was outside the range +/-8500 rpm; ; ; ; 0; 0; ;
 ; ; ; ; ; 39; 1; CssError; Coarse Sun Sensor Error; Boolean; Unable to compute Coarse Sun vector (could be not in FOV); ; ; ; 0; 0; ;
 ; ; ; ; ; 40; 1; StarMatchError; StarTracker Match Error; Boolean; Unable to obtain enough matched stars; ; ; ; 0; 0; ;
 ; ; ; ; ; 41; 1; StarTrackOvercurrent; Star Tracker Overcurrent Detected; Boolean; Star tracker overcurrent detected; ; ; ; 0; 0; ;
 ; ; ; ; ; 42; 1; OrbitParamsInvalidError; Orbit Parameters are Invalid; Boolean; Orbit Parameters are not in allowed bounds (angle exceeding limits etc.). Failed to initialize SGP4 propagator using supplied parameters; ; ; ; 0; 0; ;
 ; ; ; ; ; 43; 1; ConfigInvalidError; Configuration is Invalid; Boolean; Magnetorquer Configuration or CSS in invalid. Each principle axis should have a torquer output (1,2, or 3) assigned. At least one CSS per principle axis needed; ; ; ; 0; 0; ;
 ; ; ; ; ; 44; 1; ControlModeNotAllowed; Control Mode Change is not allowed; Boolean; Attempt was made to select control mode without appropriate estimator, or command to set Y-momentum mode while not in steady-state Y-Thomson; ; ; ; 0; 0; ;
 ; ; ; ; ; 45; 1; EstimatorNotAllowed; Estimator Change is not allowed; Boolean; Attempt was made to change to an estimation mode that would be inapropriate for the current control mode; ; ; ; 0; 0; ;
 ; ; ; ; ; 46; 1; MagfieldModelError; Modelled and measured magnetic field differs in size; Boolean; Modelled and measured magnetic field differs in size by more than 5000 nT; ; ; ; 0; 0; ;
 ; ; ; ; ; 47; 1; NodeRecoveryError; Node Recovery Error; Boolean; Failed to Recover an ADCS Node by successive resets; ; ; ; 0; 0; ;
 ; ; ; ; ; 48; 16; Roll; Estimated Roll Angle; SignedInteger; Estimated roll angle; RAWVAL*0.01; USERVAL*100.0; deg; 0; 0; ;
 ; ; ; ; ; 64; 16; Pitch; Estimated Pitch Angle; SignedInteger; Estimated pitch angle; RAWVAL*0.01; USERVAL*100.0; deg; 0; 0; ;
 ; ; ; ; ; 80; 16; Yaw; Estimated Yaw Angle; SignedInteger; Estimated yaw angle; RAWVAL*0.01; USERVAL*100.0; deg; 0; 0; ;
 ; ; ; ; ; 96; 16; Q1; Estimated q1; SignedInteger; Estimated q1; ; ; ; 0; 0; ;
 ; ; ; ; ; 112; 16; Q2; Estimated q2; SignedInteger; Estimated q2; ; ; ; 0; 0; ;
 ; ; ; ; ; 128; 16; Q3; Estimated q3; SignedInteger; Estimated q3; ; ; ; 0; 0; ;
 ; ; ; ; ; 144; 16; RateX; Estimated X Anglular Rate; SignedInteger; Estimated X angular rate; RAWVAL*0.01; USERVAL*100.0; deg/s; 0; 0; ;
 ; ; ; ; ; 160; 16; RateY; Estimated Y Anglular Rate; SignedInteger; Estimated Y angular rate; RAWVAL*0.01; USERVAL*100.0; deg/s; 0; 0; ;
 ; ; ; ; ; 176; 16; RateZ; Estimated Z Anglular Rate; SignedInteger; Estimated Z angular rate; RAWVAL*0.01; USERVAL*100.0; deg/s; 0; 0; ;
 ; ; ; ; ; 192; 16; PositionX; X position; SignedInteger; ECI referenced X coordinate ; RAWVAL*0.25; USERVAL*4.0; km; 0; 0; ;
 ; ; ; ; ; 208; 16; PositionY; Y position; SignedInteger; ECI referenced Y coordinate ; RAWVAL*0.25; USERVAL*4.0; km; 0; 0; ;
 ; ; ; ; ; 224; 16; PositionZ; Z position; SignedInteger; ECI referenced Z coordinate ; RAWVAL*0.25; USERVAL*4.0; km; 0; 0; ;
 ; ; ; ; ; 240; 16; VelocityX; X Velocity; SignedInteger; ECI referenced X velocity ; RAWVAL*0.25; USERVAL*4.0; m/s; 0; 0; ;
 ; ; ; ; ; 256; 16; VelocityY; Y Velocity; SignedInteger; ECI referenced Y velocity ; RAWVAL*0.25; USERVAL*4.0; m/s; 0; 0; ;
 ; ; ; ; ; 272; 16; VelocityZ; Z Velocity; SignedInteger; ECI referenced Z velocity ; RAWVAL*0.25; USERVAL*4.0; m/s; 0; 0; ;
 ; ; ; ; ; 288; 16; Latitude; Latitude; SignedInteger; WGS-84 Latitude angle ; RAWVAL*0.01; USERVAL*100.0; deg; 0; 0; ;
 ; ; ; ; ; 304; 16; Longitude; Longitude; SignedInteger; Longitude angle; RAWVAL*0.01; USERVAL*100.0; deg; 0; 0; ;
 ; ; ; ; ; 320; 16; Altitude; Altitude; UnsignedInteger; WGS-84 altitude; RAWVAL*0.01; USERVAL*100.0; km; 0; 0; ;
 ; ; ; ; ; 336; 16; PosEcefX; ECEF Position X; SignedInteger; ECEF Position X; ; ; m; 0; 0; ;
 ; ; ; ; ; 352; 16; PosEcefY; ECEF Position Y; SignedInteger; ECEF Position Y; ; ; m; 0; 0; ;
 ; ; ; ; ; 368; 16; PosEcefZ; ECEF Position Z; SignedInteger; ECEF Position Z; ; ; m; 0; 0; ; ; 0; 0; ADCS State
191; AdcsMeasure; ADCS Measurements; Calibrated sensor measurements; 72; 0; 16; MagX; Magnetic Field X; SignedInteger; Magnetic Field X; RAWVAL*0.01; USERVAL*100.0; uT; 0; 0; ;
 ; ; ; ; ; 16; 16; MagY; Magnetic Field Y; SignedInteger; Magnetic Field Y; RAWVAL*0.01; USERVAL*100.0; uT; 0; 0; ;
 ; ; ; ; ; 32; 16; MagZ; Magnetic Field Z; SignedInteger; Magnetic Field Z; RAWVAL*0.01; USERVAL*100.0; uT; 0; 0; ;
 ; ; ; ; ; 48; 16; CssX; Coarse Sun X; SignedInteger; Coarse Sun X; RAWVAL/10000.0; USERVAL*10000.0; ; 0; 0; ;
 ; ; ; ; ; 64; 16; CssY; Coarse Sun Y; SignedInteger; Coarse Sun Y; RAWVAL/10000.0; USERVAL*10000.0; ; 0; 0; ;
 ; ; ; ; ; 80; 16; CssZ; Coarse Sun Z; SignedInteger; Coarse Sun Z; RAWVAL/10000.0; USERVAL*10000.0; ; 0; 0; ;
 ; ; ; ; ; 96; 16; SunX; Sun X; SignedInteger; Sun X; RAWVAL/10000.0; USERVAL*10000.0; ; 0; 0; ;
 ; ; ; ; ; 112; 16; SunY; Sun Y; SignedInteger; Sun Y; RAWVAL/10000.0; USERVAL*10000.0; ; 0; 0; ;
 ; ; ; ; ; 128; 16; SunZ; Sun Z; SignedInteger; Sun Z; RAWVAL/10000.0; USERVAL*10000.0; ; 0; 0; ;
 ; ; ; ; ; 144; 16; NadirX; Nadir X; SignedInteger; Nadir X; RAWVAL/10000.0; USERVAL*10000.0; ; 0; 0; ;
 ; ; ; ; ; 160; 16; NadirY; Nadir Y; SignedInteger; Nadir Y; RAWVAL/10000.0; USERVAL*10000.0; ; 0; 0; ;
 ; ; ; ; ; 176; 16; NadirZ; Nadir Z; SignedInteger; Nadir Z; RAWVAL/10000.0; USERVAL*10000.0; ; 0; 0; ;
 ; ; ; ; ; 192; 16; RateX; X Angular Rate; SignedInteger; X Angular Rate; RAWVAL*0.01; USERVAL*100.0; deg/s; 0; 0; ;
 ; ; ; ; ; 208; 16; RateY; Y Angular Rate; SignedInteger; Y Angular Rate; RAWVAL*0.01; USERVAL*100.0; deg/s; 0; 0; ;
 ; ; ; ; ; 224; 16; RateZ; Z Angular Rate; SignedInteger; Z Angular Rate; RAWVAL*0.01; USERVAL*100.0; deg/s; 0; 0; ;
 ; ; ; ; ; 240; 16; SpeedX; X Wheel Speed; SignedInteger; X Wheel Speed; ; ; rpm; 0; 0; ;
 ; ; ; ; ; 256; 16; SpeedY; Y Wheel Speed; SignedInteger; Y Wheel Speed; ; ; rpm; 0; 0; ;
 ; ; ; ; ; 272; 16; SpeedZ; Z Wheel Speed; SignedInteger; Z Wheel Speed; ; ; rpm; 0; 0; ;
 ; ; ; ; ; 288; 16; Star1BX; Star1BX; SignedInteger; Star1 body X-vector; RAWVAL/10000.0; USERVAL*10000.0; ; 0; 0; ;
